Temp Difference,Total Rain,Month
0.0,190.5,6
0.1999999999999993,80.9,6
0.0999999999999978,190.5,6
0.0999999999999978,80.9,6
0.0,190.5,6
0.1999999999999993,80.9,6
0.0,190.5,6
0.1000000000000014,80.9,6
0.0,190.5,6
0.0999999999999978,80.9,6
0.0,190.5,6
0.2000000000000028,80.9,6
1.1999999999999993,80.9,6
0.5,190.5,6
0.8999999999999986,190.5,6
1.3000000000000007,80.9,6
0.6000000000000014,190.5,6
1.2999999999999972,190.5,6
1.599999999999998,80.9,6
1.3000000000000007,80.9,6
1.1000000000000014,190.5,6
0.9000000000000021,190.5,6
1.3999999999999986,190.5,6
1.2000000000000028,190.5,6
1.1000000000000014,190.5,6
1.2999999999999972,190.5,6
2.1000000000000014,80.9,6
1.2999999999999972,190.5,6
1.5,190.5,6
1.8999999999999984,190.5,6
2.1999999999999997,190.5,6
3.0,80.9,6
1.6999999999999993,190.5,6
2.6000000000000014,80.9,6
2.400000000000002,80.9,6
1.5,190.5,6
1.1000000000000014,190.5,6
0.5999999999999979,190.5,6
1.3000000000000007,80.9,6
0.3999999999999986,190.5,6
0.6999999999999993,190.5,6
1.3999999999999986,80.9,6
0.7000000000000028,190.5,6
2.099999999999998,80.9,6
1.1000000000000014,190.5,6
2.1999999999999997,80.9,6
1.5,190.5,6
2.299999999999997,80.9,6
1.5,190.5,6
1.8999999999999984,190.5,6
2.1999999999999997,190.5,6
1.8999999999999984,80.9,6
2.1999999999999997,190.5,6
2.5,80.9,6
2.1999999999999997,190.5,6
2.0,80.9,6
2.3000000000000007,190.5,6
2.5,80.9,6
2.599999999999998,80.9,6
2.1999999999999997,190.5,6
2.700000000000003,80.9,6
1.6000000000000014,190.5,6
2.3999999999999986,80.9,6
1.6999999999999993,190.5,6
2.5,80.9,6
1.8000000000000007,190.5,6
3.299999999999997,80.9,6
1.6999999999999993,190.5,6
4.199999999999999,80.9,6
1.5,190.5,6
5.300000000000001,80.9,6
1.599999999999998,190.5,6
3.6000000000000014,80.9,6
1.5,190.5,6
1.1999999999999993,190.5,6
3.6999999999999993,80.9,6
4.300000000000001,80.9,6
1.1000000000000014,190.5,6
2.5,190.5,6
4.899999999999999,80.9,6
3.3000000000000007,190.5,6
4.599999999999998,80.9,6
3.0,190.5,6
5.300000000000001,81.0,6
3.1999999999999997,190.5,6
4.099999999999998,190.5,6
4.300000000000001,190.5,6
6.099999999999998,81.0,6
5.5,81.0,6
5.299999999999997,190.5,6
5.600000000000001,190.5,6
5.300000000000001,81.0,6
5.0,81.0,6
5.899999999999999,190.5,6
5.800000000000001,190.5,6
5.799999999999997,81.0,6
6.099999999999998,190.5,6
4.899999999999999,81.0,6
6.600000000000001,190.5,6
5.600000000000001,81.0,6
7.300000000000001,190.5,6
6.100000000000001,81.0,6
8.200000000000003,190.5,6
6.199999999999999,81.0,6
5.900000000000002,81.0,6
7.700000000000003,190.5,6
7.200000000000003,190.5,6
7.400000000000002,81.0,6
6.699999999999999,190.5,6
7.800000000000001,81.0,6
6.300000000000001,190.5,6
6.900000000000002,81.0,6
5.800000000000001,190.5,6
6.299999999999997,81.0,6
6.099999999999998,81.0,6
5.300000000000001,190.5,6
6.100000000000001,81.0,6
4.800000000000001,190.5,6
5.800000000000001,81.0,6
4.5,190.5,6
4.399999999999999,81.0,6
3.0,190.5,6
3.0,190.5,6
3.900000000000002,81.0,6
3.1000000000000014,190.5,6
3.8000000000000007,81.0,6
3.1000000000000014,190.5,6
3.8000000000000007,81.0,6
3.1000000000000014,190.5,6
3.799999999999997,81.0,6
1.599999999999998,83.0,6
0.1000000000000014,218.7,6
1.900000000000002,83.1,6
0.1000000000000014,219.2,6
2.3000000000000007,219.2,6
2.0,83.1,6
0.9000000000000021,219.2,6
2.1000000000000014,83.1,6
1.8000000000000007,219.2,6
2.0,83.1,6
0.5,219.2,6
0.8000000000000007,219.2,6
2.0,83.1,6
1.5,219.2,6
3.1999999999999997,83.1,6
1.3000000000000007,219.2,6
1.8999999999999984,219.2,6
4.199999999999999,83.1,6
2.0,219.2,6
2.599999999999998,219.2,6
6.0,83.1,6
5.900000000000002,219.2,6
9.4,219.2,6
10.599999999999998,83.1,6
9.5,83.1,6
8.5,219.2,6
7.099999999999998,219.2,6
5.900000000000002,219.2,6
7.399999999999999,83.1,6
5.100000000000001,219.2,6
6.900000000000002,83.1,6
5.899999999999999,83.1,6
4.099999999999998,219.2,6
4.699999999999999,83.1,6
3.6999999999999993,219.2,6
4.5,83.1,6
3.299999999999997,219.2,6
4.699999999999999,83.1,6
2.8999999999999986,219.2,6
3.1999999999999997,219.2,6
5.0,83.1,6
4.199999999999999,219.2,6
5.200000000000003,219.2,6
7.0,83.1,6
7.0,219.2,6
9.0,219.2,6
9.9,83.1,6
10.2,219.2,6
11.4,83.1,6
12.3,83.1,6
11.099999999999998,219.2,6
11.4,219.2,6
12.799999999999995,83.1,6
12.099999999999998,219.2,6
13.000000000000004,219.2,6
12.4,219.2,6
4.699999999999999,83.1,6
3.3000000000000007,219.2,6
3.400000000000002,83.1,6
2.8999999999999986,219.2,6
2.900000000000002,219.2,6
3.5,83.1,6
2.3999999999999986,219.2,6
3.6999999999999993,83.1,6
2.6000000000000014,219.2,6
4.099999999999998,83.1,6
4.100000000000001,83.1,6
2.3999999999999986,219.2,6
2.400000000000002,219.2,6
4.899999999999999,83.1,6
3.899999999999999,219.2,6
4.099999999999998,83.1,6
3.299999999999997,219.2,6
2.0,219.2,6
1.8000000000000007,83.1,6
1.900000000000002,219.2,6
1.8000000000000007,219.2,6
2.0,83.1,6
1.5,219.2,6
2.0,219.2,6
2.1000000000000014,83.1,6
2.1,219.2,6
2.3999999999999986,83.1,6
2.0,219.2,6
2.200000000000001,219.2,6
1.8999999999999984,219.2,6
2.6999999999999997,219.2,6
2.900000000000002,83.1,6
2.6999999999999997,219.2,6
2.6999999999999997,83.1,6
2.9000000000000004,83.1,6
3.1,219.2,6
3.4000000000000004,83.1,6
3.0,219.2,6
4.5,83.1,6
3.6,219.2,6
3.3000000000000007,219.2,6
3.6000000000000014,83.1,6
4.399999999999999,219.2,6
3.9999999999999982,83.1,6
4.0,219.2,6
3.3999999999999986,83.1,6
3.299999999999999,219.2,6
3.5,83.1,6
5.399999999999999,83.1,6
5.299999999999999,219.2,6
4.1,83.1,6
4.9,219.2,6
3.6,83.1,6
3.5000000000000018,219.2,6
3.899999999999999,219.2,6
3.6000000000000014,83.1,6
4.6,219.2,6
4.699999999999999,83.1,6
4.499999999999998,219.2,6
4.799999999999999,83.1,6
4.0,219.2,6
3.700000000000001,83.1,6
3.299999999999999,83.1,6
2.700000000000001,219.2,6
2.4000000000000004,219.2,6
2.900000000000002,83.1,6
4.600000000000001,83.1,6
2.900000000000002,219.2,6
2.700000000000001,219.2,6
4.0,83.1,6
4.5,83.1,6
3.700000000000001,219.2,6
4.1,219.2,6
3.3000000000000007,219.2,6
4.200000000000001,219.2,6
4.300000000000001,83.1,6
4.599999999999998,83.1,6
4.199999999999999,219.2,6
4.299999999999999,219.2,6
4.699999999999999,219.2,6
4.6,83.1,6
5.199999999999999,83.1,6
4.999999999999998,219.2,6
5.0,219.2,6
5.600000000000001,83.1,6
5.700000000000001,83.1,6
4.699999999999999,219.2,6
4.5,219.2,6
5.699999999999999,83.1,6
4.599999999999998,219.2,6
5.0,83.1,6
5.800000000000001,219.2,6
6.699999999999999,83.1,6
4.800000000000001,219.2,6
4.700000000000003,219.2,6
6.700000000000001,83.1,6
6.600000000000001,219.2,6
7.9,83.1,6
5.599999999999998,219.2,6
5.9,219.2,6
8.1,83.1,6
6.400000000000002,219.2,6
7.499999999999998,83.1,6
6.899999999999999,83.1,6
6.1,219.2,6
7.099999999999998,83.1,6
5.900000000000002,219.2,6
7.799999999999999,83.1,6
5.6,219.2,6
7.199999999999999,83.1,6
5.199999999999999,219.2,6
7.799999999999999,83.1,6
6.200000000000001,219.2,6
8.200000000000001,83.1,6
7.199999999999999,219.2,6
7.199999999999999,219.2,6
8.2,219.2,6
9.3,83.1,6
8.3,219.2,6
9.2,83.1,6
8.5,219.2,6
8.600000000000001,219.2,6
9.2,83.1,6
8.0,219.2,6
9.299999999999995,83.1,6
7.400000000000002,219.2,6
8.7,83.1,6
7.199999999999999,219.3,6
8.099999999999998,83.1,6
7.899999999999999,219.3,6
6.800000000000001,219.3,6
7.199999999999999,83.1,6
6.0,219.3,6
5.300000000000001,219.3,6
6.199999999999999,83.1,6
6.0,83.1,6
5.199999999999999,219.3,6
6.0,83.1,6
5.100000000000001,219.3,6
4.600000000000001,219.3,7
3.8000000000000007,219.3,7
3.5,83.1,7
2.6000000000000014,219.3,7
2.8000000000000007,83.1,7
2.1000000000000014,219.3,7
2.0,219.3,7
2.299999999999997,83.1,7
1.8000000000000007,219.3,7
2.3000000000000007,83.1,7
2.0,219.3,7
1.8999999999999984,83.1,7
2.3999999999999986,219.3,7
2.5,83.1,7
2.3000000000000007,219.3,7
2.6999999999999997,219.3,7
2.5,83.1,7
2.6000000000000014,219.3,7
2.8999999999999986,219.3,7
3.1999999999999997,83.1,7
2.8999999999999986,219.3,7
2.799999999999999,219.3,7
2.6,219.3,7
3.3000000000000007,83.1,7
3.6000000000000014,83.1,7
3.3000000000000007,219.3,7
4.400000000000002,219.3,7
4.600000000000001,83.1,7
5.200000000000001,219.3,7
6.0,219.3,7
7.200000000000001,83.1,7
6.199999999999999,219.3,7
7.300000000000001,83.1,7
6.299999999999999,219.3,7
7.000000000000002,83.1,7
6.199999999999999,219.3,7
5.200000000000001,219.3,7
6.5,83.1,7
5.0,83.1,7
4.899999999999999,219.3,7
5.300000000000001,219.3,7
7.100000000000001,219.3,7
6.999999999999998,83.1,7
6.700000000000001,83.1,7
7.5,219.3,7
6.699999999999999,219.3,7
6.300000000000001,219.3,7
7.5,83.1,7
6.6,219.3,7
7.4,83.1,7
6.300000000000001,219.3,7
6.500000000000002,83.1,7
6.0,219.3,7
4.600000000000001,219.3,7
5.199999999999999,83.1,7
4.699999999999999,219.3,7
6.199999999999999,83.1,7
4.599999999999998,219.3,7
5.299999999999999,83.1,7
5.300000000000001,83.1,7
4.5,219.3,7
3.900000000000002,219.3,7
4.699999999999999,83.1,7
4.9,83.1,7
4.5,219.3,7
2.799999999999999,219.3,7
4.299999999999999,83.1,7
4.699999999999999,83.1,7
3.5,219.3,7
3.0,219.3,7
4.100000000000001,83.1,7
3.8000000000000007,219.3,7
3.5,83.1,7
4.799999999999999,83.1,7
4.199999999999999,219.3,7
4.599999999999998,83.1,7
4.600000000000001,219.3,7
4.600000000000001,83.1,7
4.300000000000001,219.3,7
4.300000000000001,83.1,7
4.199999999999999,219.3,7
4.0,219.3,7
2.200000000000003,83.1,7
2.0,219.3,7
1.6000000000000014,219.3,7
2.1000000000000014,83.1,7
1.8999999999999984,83.1,7
1.599999999999998,219.3,7
1.900000000000002,83.1,7
2.1000000000000014,219.3,7
2.099999999999998,83.1,7
1.900000000000002,219.3,7
2.3999999999999986,83.1,7
1.6000000000000014,219.3,7
2.3999999999999986,219.3,7
2.6999999999999997,83.1,7
1.8999999999999984,219.3,7
2.1999999999999997,83.1,7
2.0,219.3,7
2.200000000000003,83.1,7
2.0,219.3,7
2.3000000000000007,219.3,7
2.5,83.1,7
1.599999999999998,219.3,7
2.099999999999998,83.1,7
1.3000000000000007,219.3,7
1.5,83.1,7
4.199999999999999,219.3,7
1.5,83.1,7
3.8000000000000007,219.3,7
1.3000000000000007,83.1,7
3.6999999999999993,219.3,7
3.3000000000000007,219.3,7
2.6000000000000014,219.3,7
3.1999999999999997,83.1,7
2.900000000000002,83.1,7
2.3000000000000007,219.3,7
2.0,219.3,7
2.6999999999999997,83.1,7
1.5,219.3,7
2.3999999999999986,83.1,7
1.1000000000000014,219.3,7
2.200000000000003,83.1,7
2.5,83.1,7
1.1000000000000014,219.3,7
1.400000000000002,219.3,7
1.6000000000000014,219.3,7
2.6000000000000014,83.1,7
3.0,83.1,7
1.8999999999999984,219.3,7
3.8000000000000007,83.1,7
2.1000000000000014,219.3,7
4.399999999999999,83.1,7
3.200000000000003,219.3,7
5.300000000000001,83.1,7
3.3999999999999986,219.3,7
6.100000000000001,83.1,7
4.300000000000001,219.3,7
6.100000000000001,219.3,7
6.300000000000001,219.3,7
8.0,83.1,7
7.199999999999999,219.3,7
5.200000000000003,83.1,7
7.699999999999999,219.3,7
7.699999999999999,219.3,7
3.8000000000000007,83.1,7
7.799999999999997,219.3,7
3.1999999999999997,83.1,7
7.699999999999999,219.3,7
2.5,83.1,7
7.0,219.3,7
7.199999999999999,83.1,7
6.5,219.3,7
6.600000000000001,83.1,7
5.699999999999999,219.3,7
5.699999999999999,83.1,7
4.699999999999999,219.3,7
3.6999999999999993,219.3,7
5.199999999999999,83.1,7
3.099999999999998,219.3,7
4.399999999999999,83.1,7
2.5,219.3,7
4.100000000000001,83.1,7
2.6000000000000014,219.3,7
3.8000000000000007,83.1,7
2.700000000000003,219.3,7
3.899999999999999,83.1,7
0.6000000000000014,247.3,7
1.5,92.5,7
0.3000000000000007,258.4,7
1.6000000000000014,102.0,7
0.3999999999999986,269.7,7
0.6999999999999993,285.1,7
0.8000000000000007,290.8,7
1.6999999999999993,117.6,7
1.0,290.9,7
3.8000000000000007,117.6,7
2.599999999999998,117.6,7
2.1999999999999997,290.9,7
8.0,290.9,7
7.199999999999999,117.6,7
8.0,290.9,7
8.3,117.6,7
5.199999999999999,117.6,7
9.0,290.9,7
3.700000000000003,290.9,7
4.5,117.6,7
4.199999999999999,290.9,7
5.699999999999999,117.6,7
6.900000000000002,117.6,7
6.400000000000002,290.9,7
5.099999999999998,290.9,7
5.0,117.6,7
4.099999999999998,290.9,7
4.699999999999999,117.6,7
3.1999999999999997,290.9,7
2.6000000000000014,290.9,7
4.299999999999997,117.6,7
2.1999999999999997,290.9,7
1.900000000000002,290.9,7
2.6999999999999997,117.6,7
1.8999999999999984,290.9,7
2.400000000000002,117.6,7
1.8000000000000007,290.9,7
2.400000000000002,117.6,7
1.8000000000000007,290.9,7
2.5,117.6,7
3.1000000000000014,117.6,7
1.8000000000000007,290.9,7
3.1999999999999997,117.6,7
2.1999999999999997,290.9,7
3.8000000000000007,117.6,7
2.3000000000000007,290.9,7
2.700000000000003,290.9,7
4.199999999999999,117.6,7
3.3999999999999986,290.9,7
5.300000000000001,117.6,7
3.8000000000000007,290.9,7
4.900000000000002,117.6,7
5.099999999999998,117.6,7
4.400000000000002,290.9,7
3.3000000000000007,117.6,7
4.699999999999999,290.9,7
2.0,290.9,7
2.8000000000000007,117.6,7
2.3000000000000007,117.6,7
1.2999999999999972,290.9,7
3.8000000000000007,117.6,7
1.900000000000002,290.9,7
2.599999999999998,117.6,7
1.3000000000000007,290.9,7
1.6000000000000014,121.7,7
1.1000000000000014,290.9,7
0.8999999999999986,292.3,7
1.3000000000000007,124.7,7
1.5,292.7,7
0.8000000000000007,124.9,7
1.3000000000000007,124.9,7
0.6999999999999993,292.7,7
1.099999999999998,124.9,7
0.3000000000000007,292.7,7
0.7000000000000028,124.9,7
0.4000000000000021,292.7,7
0.3999999999999986,292.7,7
0.8000000000000007,124.9,7
0.7000000000000028,124.9,7
0.3000000000000007,292.7,7
0.6999999999999993,124.9,7
0.1999999999999993,292.7,7
0.8000000000000007,124.9,7
0.1999999999999993,292.7,7
0.0,292.7,7
0.8000000000000007,124.9,7
1.099999999999998,124.9,7
0.1000000000000014,292.7,7
0.0,292.7,7
1.0,124.9,7
1.5,124.9,7
0.1000000000000014,292.7,7
1.0,292.7,7
2.599999999999998,124.9,7
2.599999999999998,292.7,7
3.900000000000002,124.9,7
6.099999999999998,124.9,7
5.699999999999999,292.7,7
6.700000000000003,124.9,7
6.199999999999999,292.7,7
7.699999999999999,124.9,7
6.199999999999999,292.7,7
9.9,124.9,7
8.100000000000001,292.7,7
10.700000000000005,292.7,7
11.8,124.9,7
11.2,124.9,7
10.5,292.7,7
10.7,124.9,7
9.700000000000005,292.7,7
9.2,292.7,7
10.1,124.9,7
9.0,292.7,7
9.7,124.9,7
8.599999999999998,292.7,7
9.0,124.9,7
7.599999999999998,292.7,7
8.100000000000001,124.9,7
6.900000000000002,292.7,7
7.199999999999999,124.9,7
6.400000000000002,292.7,7
6.699999999999999,124.9,7
5.699999999999999,292.7,7
6.100000000000001,124.9,7
5.600000000000001,124.9,7
5.0,292.7,7
4.599999999999998,292.7,7
5.0,124.9,7
4.600000000000001,124.9,7
4.0,292.7,7
3.5,292.7,7
3.6999999999999993,124.9,7
3.0,292.7,7
3.3000000000000007,124.9,7
2.6999999999999997,292.7,7
2.8999999999999986,124.9,7
2.3999999999999986,292.7,7
2.6000000000000014,124.9,7
2.299999999999997,292.7,7
2.6000000000000014,124.9,7
2.6999999999999997,124.9,7
2.3999999999999986,292.7,7
2.1999999999999997,292.7,7
2.599999999999998,124.9,7
3.1999999999999997,124.9,7
2.6999999999999997,292.7,7
3.099999999999998,124.9,7
2.6999999999999997,292.7,7
3.0,124.9,7
2.8000000000000007,292.7,7
2.900000000000002,292.7,7
3.3999999999999986,124.9,7
3.1999999999999997,292.7,7
3.700000000000003,124.9,7
3.400000000000002,124.9,7
3.299999999999997,292.7,7
3.3999999999999986,292.7,7
3.6000000000000014,124.9,7
4.199999999999999,124.9,7
4.199999999999999,292.7,7
4.099999999999998,124.9,7
4.100000000000001,292.7,7
3.599999999999998,124.9,7
3.6000000000000014,292.7,7
4.300000000000001,124.9,7
3.6000000000000014,292.7,7
4.300000000000001,124.9,7
3.700000000000003,292.7,7
3.3000000000000007,292.7,7
4.300000000000001,124.9,7
4.399999999999999,124.9,7
2.900000000000002,292.7,7
2.8000000000000007,292.7,7
4.699999999999999,124.9,7
4.699999999999999,124.9,7
3.0,292.7,7
2.6999999999999997,292.7,7
4.5,124.9,7
2.5,292.7,7
3.6999999999999993,124.9,7
2.599999999999998,292.7,7
3.599999999999998,124.9,7
2.3999999999999986,292.7,7
3.099999999999998,124.9,7
2.5,292.7,7
3.3000000000000007,124.9,7
2.900000000000002,124.9,7
2.6000000000000014,292.7,7
3.299999999999997,292.7,7
3.5,124.9,7
3.5,124.9,7
2.8000000000000007,292.7,7
3.3999999999999986,124.9,7
2.700000000000003,292.7,7
3.900000000000002,124.9,7
2.6999999999999997,292.7,7
3.6999999999999993,292.7,7
3.6999999999999993,124.9,7
4.5,292.7,7
5.800000000000001,124.9,7
3.6999999999999993,292.7,7
4.700000000000003,124.9,7
3.1000000000000014,292.7,7
4.699999999999999,124.9,7
2.8000000000000007,292.7,7
4.100000000000001,124.9,7
2.400000000000002,292.7,7
4.099999999999998,124.9,7
2.299999999999997,292.7,7
4.100000000000001,124.9,7
3.700000000000003,124.9,7
5.300000000000001,292.7,7
5.0,292.7,7
5.600000000000001,124.9,7
5.599999999999998,124.9,7
4.800000000000001,292.7,7
4.900000000000002,124.9,7
4.199999999999999,292.7,7
4.800000000000001,124.9,7
3.899999999999999,292.7,7
5.199999999999999,124.9,7
3.6000000000000014,292.7,7
5.0,124.9,7
3.6999999999999993,292.7,7
3.299999999999997,292.7,7
4.900000000000002,124.9,7
4.400000000000002,124.9,7
3.099999999999998,292.7,7
4.700000000000003,124.9,7
3.299999999999997,292.7,7
3.6999999999999993,292.7,7
4.899999999999999,124.9,7
5.099999999999998,124.9,7
4.100000000000001,292.7,7
5.599999999999998,124.9,7
4.300000000000001,292.7,7
5.900000000000002,124.9,7
4.800000000000001,292.7,7
5.5,124.9,7
5.300000000000001,292.7,7
7.300000000000001,124.9,7
5.699999999999999,292.7,7
6.200000000000003,292.7,7
7.199999999999999,124.9,7
7.600000000000001,124.9,7
6.399999999999999,292.7,7
7.199999999999999,292.7,7
8.8,124.9,7
8.899999999999999,124.9,7
6.800000000000001,292.7,7
7.0,292.7,7
7.800000000000001,124.9,7
7.699999999999999,124.9,7
6.100000000000001,292.7,7
6.399999999999999,124.9,7
5.100000000000001,292.7,7
5.899999999999999,124.9,7
4.800000000000001,292.7,7
5.300000000000001,124.9,7
4.199999999999999,292.7,7
4.899999999999999,124.9,7
3.5,292.7,7
4.5,124.9,7
3.5,292.7,7
3.6999999999999993,292.7,7
4.599999999999998,124.9,7
3.6000000000000014,292.7,7
4.399999999999999,124.9,7
2.8999999999999986,292.7,7
3.6999999999999993,124.9,7
2.5,292.7,7
3.299999999999997,124.9,7
2.1000000000000014,292.7,7
3.1000000000000014,124.9,7
3.099999999999998,124.9,7
2.0,292.7,7
2.3000000000000007,292.7,7
3.5,124.9,7
3.899999999999999,124.9,7
2.900000000000002,292.7,7
3.200000000000003,292.7,7
4.900000000000002,124.9,7
4.200000000000003,292.7,7
5.400000000000002,124.9,7
4.699999999999999,292.7,7
6.700000000000003,124.9,7
7.400000000000002,124.9,7
1.8000000000000007,292.7,7
3.1999999999999997,124.9,7
3.0,124.9,7
2.5,292.7,7
3.1000000000000014,125.0,7
2.5,292.7,7
2.3000000000000007,294.3,7
3.1000000000000014,126.9,7
3.1000000000000014,126.9,7
3.5,294.3,7
4.800000000000001,294.3,7
5.5,126.9,7
5.800000000000001,126.9,7
4.699999999999999,294.3,7
6.199999999999999,126.9,7
4.299999999999997,294.3,7
4.5,294.3,7
5.400000000000002,126.9,7
4.300000000000001,294.3,7
5.200000000000003,126.9,7
0.9000000000000021,301.4,7
4.800000000000001,126.9,7
4.5,127.5,7
2.099999999999998,301.4,7
4.199999999999999,127.6,7
2.3000000000000007,301.4,7
2.6999999999999997,133.1,7
0.5,333.2,7
2.400000000000002,133.9,7
0.5999999999999979,337.4,7
3.1000000000000014,133.9,7
1.2000000000000028,337.4,7
1.1000000000000014,337.4,7
2.6000000000000014,133.9,7
1.900000000000002,133.9,7
0.9000000000000021,337.4,7
1.0,337.4,7
1.7999999999999972,133.9,7
0.8000000000000007,337.4,7
1.6000000000000014,133.9,7
0.6999999999999993,337.4,7
1.6999999999999993,133.9,7
0.8999999999999986,337.4,7
1.5,133.9,7
1.5,133.9,7
0.6999999999999993,337.4,7
0.7999999999999972,337.4,7
1.5,133.9,7
1.2000000000000028,337.4,7
2.0,337.4,7
4.0,133.9,7
3.1999999999999997,337.4,7
5.800000000000001,133.9,7
4.400000000000002,337.4,7
6.899999999999999,133.9,7
6.899999999999999,337.4,7
8.200000000000003,133.9,7
7.199999999999999,337.4,7
7.199999999999999,337.4,7
9.7,133.9,7
8.100000000000001,337.4,7
10.099999999999998,133.9,7
10.2,133.9,7
8.099999999999998,337.4,7
9.599999999999998,337.4,7
10.5,133.9,7
9.400000000000002,337.4,7
11.3,133.9,7
10.3,337.4,7
10.8,133.9,7
9.8,133.9,7
9.2,337.4,7
8.899999999999999,337.4,7
9.3,133.9,7
7.699999999999999,337.4,7
8.899999999999999,133.9,7
8.2,133.9,7
7.100000000000001,337.4,7
6.800000000000001,337.4,7
7.900000000000002,133.9,7
6.0,337.4,7
7.399999999999999,133.9,7
5.699999999999999,337.4,7
6.699999999999999,133.9,7
6.399999999999999,133.9,7
5.100000000000001,337.4,7
5.5,133.9,7
4.699999999999999,337.4,7
5.0,133.9,7
4.299999999999997,337.4,7
4.300000000000001,133.9,7
3.6999999999999993,337.4,7
3.3999999999999986,337.4,7
4.400000000000002,133.9,7
3.5,337.4,7
4.300000000000001,133.9,7
4.199999999999999,337.4,7
4.5,133.9,7
5.899999999999999,133.9,7
4.699999999999999,337.4,7
6.100000000000001,133.9,7
5.300000000000001,337.4,7
5.400000000000002,337.4,7
6.299999999999997,133.9,7
6.0,133.9,7
5.600000000000001,337.4,7
4.699999999999999,337.4,7
2.6999999999999997,133.9,7
1.5,133.9,7
2.3000000000000007,337.4,7
1.400000000000002,337.4,7
1.6000000000000014,133.9,7
1.1999999999999993,133.9,7
1.1999999999999993,337.4,7
1.3999999999999986,134.0,7
1.5,337.4,7
1.900000000000002,337.4,7
2.5,134.0,7
2.400000000000002,134.0,7
2.1000000000000014,337.4,7
2.3000000000000007,337.4,7
2.8999999999999986,134.0,7
3.0,134.0,7
2.8000000000000007,337.4,7
3.5,134.0,7
2.6999999999999997,337.4,7
3.0,134.0,7
3.1999999999999997,337.4,7
2.900000000000002,337.4,7
3.3000000000000007,134.0,7
3.0,337.4,7
3.5,134.0,7
3.299999999999997,337.4,7
3.099999999999998,134.0,7
2.8999999999999986,337.4,7
3.1000000000000014,134.0,7
2.6999999999999997,337.4,7
3.0,134.0,7
2.400000000000002,337.4,7
2.8000000000000007,134.0,7
2.1000000000000014,337.4,7
2.700000000000001,134.0,7
2.8999999999999986,134.0,7
2.6000000000000014,337.4,7
2.8999999999999986,337.4,7
3.1999999999999997,134.0,7
3.0,337.4,7
3.1000000000000014,134.0,7
3.1999999999999997,134.0,7
2.8999999999999986,337.4,7
3.8000000000000007,337.4,7
3.400000000000002,134.0,7
3.6999999999999993,337.4,7
3.6000000000000014,134.0,7
3.799999999999997,337.4,7
4.0,134.0,7
4.300000000000001,134.0,7
4.0,337.4,7
4.800000000000001,134.0,7
4.0,337.4,7
5.300000000000001,134.0,7
4.899999999999999,337.4,7
5.700000000000001,337.4,7
5.0,134.0,7
5.300000000000001,337.4,7
4.899999999999999,134.0,7
5.600000000000001,337.4,7
5.799999999999997,134.0,7
4.699999999999999,337.4,7
5.600000000000001,134.0,7
5.700000000000003,134.0,7
4.5,337.4,7
5.800000000000001,134.0,7
5.099999999999998,337.4,7
5.899999999999999,337.4,7
5.099999999999998,134.0,7
5.800000000000001,337.4,7
6.199999999999999,134.0,7
5.199999999999999,337.4,7
6.299999999999997,134.0,7
4.9,337.4,7
6.199999999999999,134.0,7
5.100000000000001,337.4,7
5.599999999999998,134.0,7
5.399999999999999,134.0,7
4.600000000000001,337.4,7
4.200000000000001,337.4,7
5.0,134.0,7
3.700000000000003,337.4,7
4.600000000000001,134.0,7
3.3999999999999986,337.4,7
4.300000000000001,134.0,7
3.0,337.4,7
4.0,134.0,7
1.8000000000000007,136.4,7
1.1000000000000014,346.7,7
2.6999999999999997,136.5,7
1.3999999999999986,346.8,7
4.300000000000001,136.5,7
2.8000000000000007,346.8,7
5.5,136.5,7
3.8000000000000007,346.8,7
4.100000000000001,346.8,7
6.100000000000001,136.5,7
5.099999999999998,346.8,7
5.599999999999998,136.5,7
4.900000000000002,346.8,7
6.299999999999997,136.5,7
4.599999999999998,346.8,7
5.699999999999999,136.5,7
4.0,346.8,7
4.899999999999999,136.5,7
3.6000000000000014,346.8,7
4.899999999999999,136.5,7
3.1000000000000014,346.8,7
3.899999999999999,136.5,7
2.5,346.8,7
3.1999999999999997,136.5,7
2.8999999999999986,136.5,7
2.0,346.8,7
4.199999999999999,136.5,7
1.3999999999999986,363.2,7
0.5,379.1,7
1.099999999999998,137.9,7
0.5,385.7,7
2.1999999999999997,138.7,7
0.7999999999999972,385.7,7
2.6999999999999997,138.7,7
2.1999999999999997,138.7,7
0.8999999999999986,385.7,7
1.900000000000002,138.7,7
0.6000000000000014,385.7,7
1.6000000000000014,138.7,7
0.3999999999999986,385.7,7
1.6999999999999993,138.7,7
0.3999999999999986,385.7,7
2.400000000000002,138.7,7
1.099999999999998,385.7,7
1.8000000000000007,385.7,7
2.5,138.7,7
1.6999999999999993,385.7,7
2.6999999999999997,138.7,7
1.6999999999999993,385.7,7
2.1999999999999997,385.7,7
1.6999999999999993,385.7,7
5.100000000000001,138.7,7
2.6999999999999997,385.7,7
5.400000000000002,138.7,7
2.6999999999999997,385.7,7
5.099999999999998,138.7,7
2.8999999999999986,385.7,7
5.100000000000001,138.7,7
2.6999999999999997,385.7,7
4.800000000000001,138.7,7
2.200000000000003,385.7,7
2.700000000000003,385.7,7
4.099999999999998,138.7,7
2.1999999999999997,385.7,7
2.1000000000000014,385.7,7
5.299999999999997,138.7,7
2.0,385.7,7
